time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2011-03-11T18:33:23.640Z,36.966,144.284,35,4.8,mb,16,136.4,,1.2,us,usp000hw0w,2014-11-07T01:43:58.767Z,"off the east coast of Honshu, Japan",earthquake,,,,4,reviewed,us,us
2011-03-11T18:30:11.880Z,37.192,143.103,38,4.8,mb,24,127.4,,0.74,us,usp000hw0v,2014-11-07T01:43:58.764Z,"off the east coast of Honshu, Japan",earthquake,,11.7,,3,reviewed,us,us
2011-03-11T18:28:42.790Z,36.324,141.658,37.3,4.5,mb,33,127.4,,0.98,us,usp000hw0u,2014-11-07T01:43:58.735Z,"near the east coast of Honshu, Japan",earthquake,,11.2,,4,reviewed,us,us
2011-03-11T18:26:27.940Z,38.575,144.859,10,4.6,mb,20,136.8,,0.82,us,usp000hw0t,2014-11-07T01:43:58.675Z,"off the east coast of Honshu, Japan",earthquake,,,,5,reviewed,us,us
2011-03-11T18:24:29.660Z,37.71,142.69,35,4.4,mb,32,127.1,,1.33,us,usp000hw0s,2014-11-07T01:43:58.671Z,"off the east coast of Honshu, Japan",earthquake,,,,4,reviewed,us,us
2011-03-11T18:20:24.340Z,35.784,142.01,35,4.9,mb,43,117,,1.43,us,usp000hw0r,2014-11-07T01:43:58.656Z,"off the east coast of Honshu, Japan",earthquake,,,,16,reviewed,us,us
2011-03-11T18:17:07.290Z,36.22,141.628,39.5,5.8,mb,394,30.9,,0.83,us,usp000hw0q,2015-05-13T18:53:59.000Z,"near the east coast of Honshu, Japan",earthquake,,4.9,,275,reviewed,us,us
2011-03-11T18:16:47.950Z,36.418,142.436,35,4.4,mb,14,180.2,,1.11,us,usp000hw0p,2014-11-07T01:43:58.626Z,"off the east coast of Honshu, Japan",earthquake,,,,2,reviewed,us,us
2011-03-11T18:13:41.870Z,36.453,142.205,35,5.1,mb,31,127.6,,1.25,us,usp000hw0n,2014-11-07T01:43:58.621Z,"off the east coast of Honshu, Japan",earthquake,,0,,2,reviewed,us,us
2011-03-11T18:11:24.660Z,37.197,142.096,15.6,5.7,mb,427,26.1,,0.82,us,usp000hw0m,2015-05-13T18:53:59.000Z,"off the east coast of Honshu, Japan",earthquake,,8.3,,275,reviewed,us,us
2011-03-11T18:10:21.560Z,38.053,143.952,15.7,4.7,mb,94,74.3,,0.89,us,usp000hw0k,2014-11-07T01:43:58.573Z,"off the east coast of Honshu, Japan",earthquake,,15.5,,40,reviewed,us,us
2011-03-11T18:09:34.030Z,37.187,143.044,59.4,4.5,mb,22,135.6,,0.57,us,usp000hw0j,2014-11-07T01:43:58.571Z,"off the east coast of Honshu, Japan",earthquake,,16,,8,reviewed,us,us
2011-03-11T18:08:24.530Z,36.567,142.031,10,4.4,mb,43,119.5,,0.89,us,usp000hw0h,2014-11-07T01:43:58.567Z,"off the east coast of Honshu, Japan",earthquake,,17.2,,4,reviewed,us,us
2011-03-11T18:05:09.420Z,38.604,143.385,35,4.7,mb,25,128,,1.33,us,usp000hw0g,2014-11-07T01:43:58.565Z,"off the east coast of Honshu, Japan",earthquake,,,,8,reviewed,us,us
2011-03-11T18:04:43.160Z,37.148,144.646,5.5,4.5,mb,31,136.6,,1.1,us,usp000hw0f,2014-11-07T01:43:58.562Z,"off the east coast of Honshu, Japan",earthquake,,28.2,,3,reviewed,us,us
2011-03-11T18:02:34.550Z,36.673,142.329,24.1,4.7,mb,48,104,,1.58,us,usp000hw0e,2014-11-07T01:43:58.558Z,"off the east coast of Honshu, Japan",earthquake,,4.3,,12,reviewed,us,us
2011-03-11T18:01:52.900Z,35.949,141.023,74.5,4.3,mb,22,134.8,,1.17,us,usp000hw0d,2014-11-07T01:43:58.556Z,"near the east coast of Honshu, Japan",earthquake,,13.4,,4,reviewed,us,us
2011-03-11T17:57:37.200Z,36.425,142.54,41.2,4.6,mb,29,174.6,,0.99,us,usp000hw0c,2014-11-07T01:43:58.553Z,"off the east coast of Honshu, Japan",earthquake,,16.7,,8,reviewed,us,us
2011-03-11T17:56:45.680Z,37.489,141.304,19.4,4.6,mb,53,116.8,,1.02,us,usp000hw0b,2014-11-07T01:43:58.549Z,"near the east coast of Honshu, Japan",earthquake,,18.2,,10,reviewed,us,us
2011-03-11T17:51:22.700Z,36.765,142.056,49.8,5,mb,142,87.2,,1.05,us,usp000hw0a,2014-11-07T01:43:58.539Z,"off the east coast of Honshu, Japan",earthquake,,6.5,,70,reviewed,us,us
2011-03-11T17:50:01.780Z,37.663,144.909,35,5,mb,166,135.2,,0.78,us,usp000hw09,2014-11-07T01:43:58.526Z,"off the east coast of Honshu, Japan",earthquake,,,,101,reviewed,us,us
2011-03-11T17:48:43.180Z,34.411,142.4,35,4.4,mb,11,285.2,,1.51,us,usp000hw08,2014-11-07T01:43:58.524Z,"off the east coast of Honshu, Japan",earthquake,,,,3,reviewed,us,us
2011-03-11T17:47:16.380Z,37.545,143.593,35,4.8,mb,66,119.8,,1.18,us,usp000hw07,2014-11-07T01:43:58.519Z,"off the east coast of Honshu, Japan",earthquake,,,,15,reviewed,us,us
2011-03-11T17:46:25.870Z,37.766,142.753,36.7,4.6,mb,54,122.2,,1.21,us,usp000hw06,2014-11-07T01:43:58.512Z,"off the east coast of Honshu, Japan",earthquake,,10,,17,reviewed,us,us
2011-03-11T17:43:44.170Z,36.722,144.175,18.9,4.7,mb,29,133.5,,0.94,us,usp000hw04,2014-11-07T01:43:58.505Z,"off the east coast of Honshu, Japan",earthquake,,33.3,,3,reviewed,us,us
2011-03-11T17:41:22.440Z,37.508,142.741,13.1,4.9,mb,24,136.1,,0.97,us,usp000hw03,2014-11-07T01:43:58.501Z,"off the east coast of Honshu, Japan",earthquake,,41.2,,4,reviewed,us,us
2011-03-11T17:38:16.360Z,34.999,143.454,35,4.9,mb,44,134.6,,1.64,us,usp000hw02,2014-11-07T01:43:58.481Z,"off the east coast of Honshu, Japan",earthquake,,,,13,reviewed,us,us
2011-03-11T17:38:04.010Z,39.742,143.423,50.8,5.2,mb,22,120.4,,1.69,us,usp000hw01,2014-11-07T01:43:58.478Z,"off the east coast of Honshu, Japan",earthquake,,24.4,,5,reviewed,us,us
2011-03-11T17:37:29.970Z,36.624,142.321,35,4.8,mb,27,127.2,,1.43,us,usp000hw00,2014-11-07T01:43:58.476Z,"off the east coast of Honshu, Japan",earthquake,,,,8,reviewed,us,us
2011-03-11T17:35:17.940Z,36.817,142.636,35,4.9,mb,44,119.6,,0.94,us,usp000hvzz,2014-11-07T01:43:58.472Z,"off the east coast of Honshu, Japan",earthquake,,,,17,reviewed,us,us
2011-03-11T17:34:20.820Z,37.329,142.706,44.9,5.1,mb,25,135.4,,0.79,us,usp000hvzy,2014-11-07T01:43:58.469Z,"off the east coast of Honshu, Japan",earthquake,,15.4,,7,reviewed,us,us
2011-03-11T17:32:12.250Z,37.055,144.632,19.4,5.4,mb,289,51.7,,0.83,us,usp000hvzx,2014-11-07T01:43:58.449Z,"off the east coast of Honshu, Japan",earthquake,,9.9,,179,reviewed,us,us
2011-03-11T17:30:47.410Z,37.377,141.136,23.9,5,mb,222,100.8,,0.85,us,usp000hvzw,2014-11-07T01:43:58.433Z,"near the east coast of Honshu, Japan",earthquake,,9.9,,136,reviewed,us,us
2011-03-11T17:30:21.400Z,37.615,140.676,73,4.2,mb,15,141.3,,1.32,us,usp000hvzv,2014-11-07T01:43:58.431Z,"eastern Honshu, Japan",earthquake,,13,,2,reviewed,us,us
2011-03-11T17:23:55.220Z,35.997,141.814,15.9,5,mb,199,56.7,,0.83,us,usp000hvzu,2014-11-07T01:43:58.417Z,"near the east coast of Honshu, Japan",earthquake,,11.7,,120,reviewed,us,us
2011-03-11T17:22:56.000Z,36.566,142.428,35,5.1,mb,31,119.9,,0.9,us,usp000hvzt,2014-11-07T01:43:58.414Z,"off the east coast of Honshu, Japan",earthquake,,0,,8,reviewed,us,us
2011-03-11T17:20:54.290Z,37.743,143.571,35,5.1,mb,23,135.7,,1.53,us,usp000hvzs,2014-11-07T01:43:58.412Z,"off the east coast of Honshu, Japan",earthquake,,,,4,reviewed,us,us
2011-03-11T17:17:23.610Z,35.331,141.391,1.7,5.5,mb,206,35.3,,1.19,us,usp000hvzr,2014-11-07T01:43:58.397Z,"near the east coast of Honshu, Japan",earthquake,,2.9,,124,reviewed,us,us
2011-03-11T17:16:56.210Z,36.999,144.159,9.3,5.6,ms,260,67.3,,0.79,us,usp000hvzq,2015-05-13T18:53:59.000Z,"off the east coast of Honshu, Japan",earthquake,,10.6,,224,reviewed,us,us
2011-03-11T17:14:59.860Z,38.902,142.375,68,4.8,mb,145,120.6,,0.83,us,usp000hvzp,2014-11-07T01:43:58.354Z,"near the east coast of Honshu, Japan",earthquake,,5.7,,80,reviewed,us,us
2011-03-11T17:12:37.500Z,37.472,144.091,10,5,mb,196,45.6,,0.8,us,usp000hvzn,2014-11-07T01:43:58.340Z,"off the east coast of Honshu, Japan",earthquake,,,,109,reviewed,us,us
2011-03-11T17:11:37.830Z,38.39,143.035,27.2,4.8,mb,61,121.5,,0.95,us,usp000hvzm,2014-11-07T01:43:58.335Z,"off the east coast of Honshu, Japan",earthquake,,15.3,,19,reviewed,us,us
2011-03-11T17:11:14.950Z,38.501,144.3,18.3,5,mb,73,135.6,,0.94,us,usp000hvzk,2014-11-07T01:43:58.330Z,"off the east coast of Honshu, Japan",earthquake,,3.6,,21,reviewed,us,us
2011-03-11T17:08:38.520Z,35.988,143.648,10,4.3,mb,14,174.9,,1.02,us,usp000hvzj,2014-11-07T01:43:58.328Z,"off the east coast of Honshu, Japan",earthquake,,,,3,reviewed,us,us
2011-03-11T17:08:06.130Z,36.506,140.886,50.8,4.5,mb,30,120.2,,1.31,us,usp000hvzh,2014-11-07T01:43:58.325Z,"near the east coast of Honshu, Japan",earthquake,,15.1,,5,reviewed,us,us
2011-03-11T17:05:05.760Z,36.635,142.042,7,4.6,mb,54,118.4,,1.03,us,usp000hvzg,2014-11-07T01:43:58.321Z,"off the east coast of Honshu, Japan",earthquake,,22.2,,13,reviewed,us,us
2011-03-11T17:04:01.110Z,36.697,141.858,69.3,4.3,mb,13,135.1,,1.21,us,usp000hvzf,2014-11-07T01:43:58.319Z,"near the east coast of Honshu, Japan",earthquake,,18.2,,3,reviewed,us,us
2011-03-11T16:59:55.980Z,38.167,144.338,35,5,mb,49,136,,1.32,us,usp000hvze,2014-11-07T01:43:58.315Z,"off the east coast of Honshu, Japan",earthquake,,,,14,reviewed,us,us
2011-03-11T16:56:44.260Z,38.181,142.33,35,4.8,mb,65,121.5,,0.97,us,usp000hvzc,2014-11-07T01:43:58.306Z,"near the east coast of Honshu, Japan",earthquake,,,,17,reviewed,us,us
2011-03-11T16:55:53.460Z,37.817,143.149,35,5,mb,223,98.7,,0.98,us,usp000hvzb,2014-11-07T01:43:58.291Z,"off the east coast of Honshu, Japan",earthquake,,,,127,reviewed,us,us
2011-03-11T16:53:39.960Z,38.867,144.742,35,4.9,mb,34,136,,0.97,us,usp000hvz9,2014-11-07T01:43:58.277Z,"off the east coast of Honshu, Japan",earthquake,,,,7,reviewed,us,us
2011-03-11T16:53:01.800Z,36.407,141.893,35,4.7,mb,51,127.5,,1.14,us,usp000hvz8,2014-11-07T01:43:58.273Z,"near the east coast of Honshu, Japan",earthquake,,,,12,reviewed,us,us
2011-03-11T16:49:15.720Z,35.997,141.242,20,4.8,mb,78,111,,1.09,us,usp000hvz7,2014-11-07T01:43:58.266Z,"near the east coast of Honshu, Japan",earthquake,,17.5,,27,reviewed,us,us
2011-03-11T16:47:20.070Z,37.606,143.876,35,4.8,mb,83,120.3,,1.04,us,usp000hvz6,2014-11-07T01:43:58.256Z,"off the east coast of Honshu, Japan",earthquake,,0,,25,reviewed,us,us
2011-03-11T16:45:04.690Z,37.685,144.286,35,4.8,mb,51,132.4,,1.29,us,usp000hvz5,2014-11-07T01:43:58.191Z,"off the east coast of Honshu, Japan",earthquake,,,,13,reviewed,us,us
2011-03-11T16:42:22.590Z,38.384,142.862,42.1,4.7,mb,104,114.7,,1.03,us,usp000hvz4,2014-11-07T01:43:58.150Z,"near the east coast of Honshu, Japan",earthquake,,6.4,,38,reviewed,us,us
2011-03-11T16:40:45.730Z,36.162,142.087,35,4.1,mb,15,136,,1.37,us,usp000hvz3,2014-11-07T01:43:58.147Z,"off the east coast of Honshu, Japan",earthquake,,,,3,reviewed,us,us
2011-03-11T16:36:59.650Z,36.557,142.303,35,5,mb,52,127.5,,0.94,us,usp000hvz2,2014-11-07T01:43:58.126Z,"off the east coast of Honshu, Japan",earthquake,,,,9,reviewed,us,us
2011-03-11T16:34:21.000Z,39.621,143.379,35,5,mb,231,116.8,,1.12,us,usp000hvz1,2014-11-07T01:43:58.107Z,"off the east coast of Honshu, Japan",earthquake,,,,139,reviewed,us,us
2011-03-11T16:32:59.330Z,36.969,143.978,18.5,4.8,mb,55,113,,0.93,us,usp000hvz0,2014-11-07T01:43:58.102Z,"off the east coast of Honshu, Japan",earthquake,,24.6,,11,reviewed,us,us
2011-03-11T16:31:07.150Z,38.797,142.842,35,4.5,mb,53,122,,1.29,us,usp000hvyz,2014-11-07T01:43:58.098Z,"near the east coast of Honshu, Japan",earthquake,,,,10,reviewed,us,us
2011-03-11T16:29:43.010Z,36.373,141.161,46.6,4.8,mb,51,134.8,,1,us,usp000hvyy,2014-11-07T01:43:58.093Z,"near the east coast of Honshu, Japan",earthquake,,10.4,,9,reviewed,us,us
2011-03-11T16:26:54.860Z,38.015,144.586,36.1,4.7,mb,53,135.1,,1.06,us,usp000hvyx,2014-11-07T01:43:58.089Z,"off the east coast of Honshu, Japan",earthquake,,8.9,,11,reviewed,us,us
2011-03-11T16:25:07.730Z,37.031,143.595,21.5,4.8,mb,87,66.6,,1.01,us,usp000hvyw,2014-11-07T01:43:58.082Z,"off the east coast of Honshu, Japan",earthquake,,14.6,,28,reviewed,us,us
2011-03-11T16:20:52.750Z,36.175,141.914,36.1,4.9,mb,203,87.9,,0.84,us,usp000hvyv,2014-11-07T01:43:58.067Z,"near the east coast of Honshu, Japan",earthquake,,5.6,,117,reviewed,us,us
2011-03-11T16:18:00.610Z,37.636,144.16,33.9,4.8,mb,69,126.5,,1.12,us,usp000hvyu,2014-11-07T01:43:58.061Z,"off the east coast of Honshu, Japan",earthquake,,17.6,,19,reviewed,us,us
2011-03-11T16:11:30.000Z,39.464,143.465,35,5.5,mb,337,33.5,,1.07,us,usp000hvyt,2015-05-13T18:53:59.000Z,"off the east coast of Honshu, Japan",earthquake,,,,214,reviewed,us,us
2011-03-11T16:08:32.250Z,37.257,144.209,35,4.8,mb,46,127.9,,1.28,us,usp000hvys,2014-11-07T01:43:58.034Z,"off the east coast of Honshu, Japan",earthquake,,,,10,reviewed,us,us
2011-03-11T16:04:53.280Z,39.256,144.406,35,5.3,mb,193,55.7,,1.09,us,usp000hvyr,2014-11-07T01:43:58.019Z,"off the east coast of Honshu, Japan",earthquake,,,,120,reviewed,us,us
2011-03-11T16:02:01.300Z,36.575,144.069,35,5.4,mb,121,119,,1.4,us,usp000hvyq,2014-11-07T01:43:58.011Z,"off the east coast of Honshu, Japan",earthquake,,,,46,reviewed,us,us
2011-03-11T16:00:37.260Z,38.47,143.716,20.7,4.7,mb,89,76.1,,0.88,us,usp000hvyp,2014-11-07T01:43:58.004Z,"off the east coast of Honshu, Japan",earthquake,,10.5,,21,reviewed,us,us
2011-03-11T15:56:57.500Z,36.339,141.988,35,4.9,mb,37,117.3,,1.11,us,usp000hvyn,2014-11-07T01:43:58.001Z,"near the east coast of Honshu, Japan",earthquake,,0,,6,reviewed,us,us
2011-03-11T15:55:22.060Z,36.659,141.942,10.8,4.9,mb,79,114.4,,1.16,us,usp000hvym,2014-11-07T01:43:57.995Z,"near the east coast of Honshu, Japan",earthquake,,5.6,,19,reviewed,us,us
2011-03-11T15:51:44.270Z,38.699,142.991,35,5,mb,61,129.3,,1.04,us,usp000hvyj,2014-11-07T01:43:57.983Z,"near the east coast of Honshu, Japan",earthquake,,,,10,reviewed,us,us
2011-03-11T15:50:57.080Z,37.496,142.37,14.3,5,mb,108,63.9,,0.88,us,usp000hvyh,2014-11-07T01:43:57.975Z,"off the east coast of Honshu, Japan",earthquake,,13,,44,reviewed,us,us
2011-03-11T15:48:45.340Z,36.233,142.555,15.4,4.9,mb,95,111.6,,1.09,us,usp000hvyg,2014-11-07T01:43:57.968Z,"off the east coast of Honshu, Japan",earthquake,,18.7,,33,reviewed,us,us
2011-03-11T15:46:02.560Z,35.939,141.965,35,5,mb,109,101.5,,1.21,us,usp000hvyf,2014-11-07T01:43:57.959Z,"near the east coast of Honshu, Japan",earthquake,,,,42,reviewed,us,us
2011-03-11T15:42:03.880Z,36.024,141.713,16.9,5.4,mb,181,60.3,,1.06,us,usp000hvye,2015-05-13T18:53:59.000Z,"near the east coast of Honshu, Japan",earthquake,,3.7,,122,reviewed,us,us
2011-03-11T15:40:58.200Z,38.437,143.605,35,4.3,mb,33,100.8,,0.7,us,usp000hvyd,2014-11-07T01:43:57.941Z,"off the east coast of Honshu, Japan",earthquake,,,,2,reviewed,us,us
2011-03-11T15:39:49.360Z,36.469,141.824,31.4,4.9,mb,87,111.8,,1.33,us,usp000hvyc,2014-11-07T01:43:57.935Z,"near the east coast of Honshu, Japan",earthquake,,21.4,,37,reviewed,us,us
2011-03-11T15:38:56.620Z,35.594,140.933,53.8,4.9,mb,88,104.9,,0.82,us,usp000hvyb,2014-11-07T01:43:57.928Z,"near the east coast of Honshu, Japan",earthquake,,6.3,,19,reviewed,us,us
2011-03-11T15:38:33.820Z,38.79,142.756,35,4.3,mb,24,135.1,,0.81,us,usp000hvya,2014-11-07T01:43:57.926Z,"near the east coast of Honshu, Japan",earthquake,,,,2,reviewed,us,us
2011-03-11T15:36:15.270Z,38.811,142.709,35,4.9,mb,150,74.5,,1.21,us,usp000hvy9,2014-11-07T01:43:57.915Z,"near the east coast of Honshu, Japan",earthquake,,,,77,reviewed,us,us
2011-03-11T15:32:34.050Z,37.181,142.245,33.2,5.2,mb,218,88.1,,1.04,us,usp000hvy7,2014-11-07T01:43:57.896Z,"off the east coast of Honshu, Japan",earthquake,,11.2,,122,reviewed,us,us
2011-03-11T15:30:42.230Z,37.625,144.513,17.7,4.8,mb,52,135,,1.01,us,usp000hvy6,2014-11-07T01:43:57.892Z,"off the east coast of Honshu, Japan",earthquake,,24,,18,reviewed,us,us
2011-03-11T15:28:02.370Z,35.942,141.763,35,4.5,mb,18,127,,0.96,us,usp000hvy5,2014-11-07T01:43:57.890Z,"near the east coast of Honshu, Japan",earthquake,,,,1,reviewed,us,us
2011-03-11T15:26:00.170Z,37.319,142.284,20.1,5.2,mb,107,72.7,,1.03,us,usp000hvy4,2014-11-07T01:43:57.845Z,"off the east coast of Honshu, Japan",earthquake,,12.8,,31,reviewed,us,us
2011-03-11T15:22:27.020Z,35.637,141.548,35,5.5,mb,44,49.5,,1.35,us,usp000hvy3,2014-11-07T01:43:57.841Z,"near the east coast of Honshu, Japan",earthquake,,,,8,reviewed,us,us
2011-03-11T15:20:08.190Z,36.398,141.864,52.8,6,mb,130,41,,0.96,us,usp000hvy2,2015-05-13T18:53:59.000Z,"near the east coast of Honshu, Japan",earthquake,,7.5,,57,reviewed,us,us
2011-03-11T15:19:38.270Z,36.247,141.856,35,5.5,mb,275,31.4,,1.08,us,usp000hvy1,2015-05-13T18:53:59.000Z,"near the east coast of Honshu, Japan",earthquake,,,,178,reviewed,us,us
2011-03-11T15:13:14.680Z,35.994,141.808,21,6.3,mwb,547,14,,0.99,us,usp000hvy0,2015-05-13T18:53:59.000Z,"near the east coast of Honshu, Japan",earthquake,,,,,reviewed,us,us
2011-03-11T15:12:09.490Z,37.034,141.929,58,4.2,mb,27,120.1,,0.95,us,usp000hvxz,2014-11-07T01:43:57.761Z,"near the east coast of Honshu, Japan",earthquake,,13.6,,2,reviewed,us,us
2011-03-11T15:10:26.350Z,35.973,141.449,35,4.8,mb,38,114.7,,0.95,us,usp000hvxy,2014-11-07T01:43:57.758Z,"near the east coast of Honshu, Japan",earthquake,,,,7,reviewed,us,us
2011-03-11T15:07:39.530Z,36.332,141.54,15.1,5.5,mb,223,49.1,,0.91,us,usp000hvxx,2015-05-13T18:53:59.000Z,"near the east coast of Honshu, Japan",earthquake,,12.2,,111,reviewed,us,us
2011-03-11T15:06:24.310Z,37.283,141.741,31.9,5,mb,116,67.4,,0.96,us,usp000hvxw,2014-11-07T01:43:57.732Z,"near the east coast of Honshu, Japan",earthquake,,5.6,,37,reviewed,us,us
2011-03-11T15:04:23.680Z,38.028,142.892,9.7,4.9,mb,57,121.1,,1.12,us,usp000hvxv,2014-11-07T01:43:57.728Z,"near the east coast of Honshu, Japan",earthquake,,20.8,,10,reviewed,us,us
2011-03-11T15:03:57.200Z,38.12,143.037,17.5,4.6,mb,51,115.6,,0.85,us,usp000hvxu,2014-11-07T01:43:57.723Z,"off the east coast of Honshu, Japan",earthquake,,17.7,,9,reviewed,us,us
2011-03-11T15:01:41.110Z,39.045,142.354,59.9,5,mb,186,38.4,,1.04,us,usp000hvxt,2014-11-07T01:43:57.710Z,"near the east coast of Honshu, Japan",earthquake,,5.9,,91,reviewed,us,us
2011-03-11T14:56:11.930Z,35.96,141.403,10.2,5.8,mb,409,30.1,,1.16,us,usp000hvxs,2020-01-04T08:48:00.350Z,"near the east coast of Honshu, Japan",earthquake,,12.1,,252,reviewed,us,us
2011-03-11T14:53:59.730Z,35.966,141.899,9.3,5.3,mb,260,48.9,,1.2,us,usp000hvxr,2014-11-07T01:43:57.618Z,"near the east coast of Honshu, Japan",earthquake,,14.8,,164,reviewed,us,us
2011-03-11T14:49:09.480Z,38.118,144.287,6.2,5,mb,178,113.1,,1.21,us,usp000hvxq,2014-11-07T01:43:57.604Z,"off the east coast of Honshu, Japan",earthquake,,15.8,,98,reviewed,us,us
2011-03-11T14:44:11.070Z,36.673,140.795,59.1,5.1,mb,216,120,,0.96,us,usp000hvxp,2014-11-07T01:43:57.588Z,"near the east coast of Honshu, Japan",earthquake,,5.2,,117,reviewed,us,us
2011-03-11T14:41:54.260Z,37.464,142.845,16.8,4.4,mb,38,128.6,,0.7,us,usp000hvxn,2014-11-07T01:43:57.584Z,"off the east coast of Honshu, Japan",earthquake,,16.4,,2,reviewed,us,us
2011-03-11T14:38:28.970Z,39.121,143.002,26.5,4.5,mb,28,135.1,,0.67,us,usp000hvxm,2014-11-07T01:43:57.582Z,"off the east coast of Honshu, Japan",earthquake,,22.3,,2,reviewed,us,us
2011-03-11T14:37:36.220Z,38.608,144.269,19.1,4.8,mb,72,121.4,,0.94,us,usp000hvxk,2014-11-07T01:43:57.559Z,"off the east coast of Honshu, Japan",earthquake,,17.4,,18,reviewed,us,us
2011-03-11T14:36:04.320Z,36.922,143.838,35,4.4,mb,24,66.7,,0.86,us,usp000hvxj,2014-11-07T01:43:57.557Z,"off the east coast of Honshu, Japan",earthquake,,,,3,reviewed,us,us
2011-03-11T14:32:10.570Z,39.366,143.46,35,4.5,mb,22,133.9,,1.08,us,usp000hvxf,2014-11-07T01:43:57.544Z,"off the east coast of Honshu, Japan",earthquake,,,,2,reviewed,us,us
2011-03-11T14:31:59.600Z,35.882,141.499,35,4.8,mb,41,114.8,,1.38,us,usp000hvxe,2014-11-07T01:43:57.541Z,"near the east coast of Honshu, Japan",earthquake,,,,10,reviewed,us,us
2011-03-11T14:28:50.850Z,38.242,141.889,54.3,4.3,mb,23,129.7,,1.05,us,usp000hvxd,2014-11-07T01:43:57.538Z,"near the east coast of Honshu, Japan",earthquake,,15.1,,3,reviewed,us,us
2011-03-11T14:27:57.040Z,37.112,144.036,20.7,5.5,mb,72,135.1,,0.99,us,usp000hvxc,2014-11-07T01:43:57.533Z,"off the east coast of Honshu, Japan",earthquake,,17.7,,22,reviewed,us,us
2011-03-11T14:27:40.540Z,37.052,143.957,35,5.4,mb,154,67.1,,1.09,us,usp000hvxb,2014-11-07T01:43:57.522Z,"off the east coast of Honshu, Japan",earthquake,,,,71,reviewed,us,us
2011-03-11T14:26:33.850Z,37.408,142.379,38.5,5,mb,119,120.5,,1.14,us,usp000hvxa,2014-11-07T01:43:57.513Z,"off the east coast of Honshu, Japan",earthquake,,7.7,,81,reviewed,us,us
2011-03-11T14:21:21.490Z,37.093,142.112,32.5,5,mb,64,99.9,,1.06,us,usp000hvx9,2014-11-07T01:43:57.508Z,"off the east coast of Honshu, Japan",earthquake,,18.7,,27,reviewed,us,us
2011-03-11T14:20:16.220Z,37.546,143.221,24.6,5.1,mb,169,111.1,,1.25,us,usp000hvx8,2014-11-07T01:43:57.495Z,"off the east coast of Honshu, Japan",earthquake,,15.5,,94,reviewed,us,us
2011-03-11T14:19:04.060Z,36.209,141.691,8.6,4.8,mb,107,111.4,,0.93,us,usp000hvx7,2014-11-07T01:43:57.487Z,"near the east coast of Honshu, Japan",earthquake,,15.8,,39,reviewed,us,us
2011-03-11T14:13:44.850Z,37.555,142.902,10,4.2,mb,26,128.7,,1.17,us,usp000hvx5,2014-11-07T01:43:57.484Z,"off the east coast of Honshu, Japan",earthquake,,,,3,reviewed,us,us
2011-03-11T14:11:43.960Z,36.518,141.852,24.4,4.6,mb,20,127.6,,0.75,us,usp000hvx4,2014-11-07T01:43:57.481Z,"near the east coast of Honshu, Japan",earthquake,,17,,4,reviewed,us,us
2011-03-11T14:10:37.160Z,37.498,141.935,21.7,5.2,mb,279,63.5,,1.02,us,usp000hvx3,2014-11-07T01:43:57.461Z,"near the east coast of Honshu, Japan",earthquake,,5,,186,reviewed,us,us
2011-03-11T14:08:57.600Z,36.734,143.149,35,4.4,mb,30,123.1,,0.84,us,usp000hvx2,2014-11-07T01:43:57.458Z,"off the east coast of Honshu, Japan",earthquake,,,,4,reviewed,us,us
2011-03-11T14:07:36.760Z,39.173,142.376,19,4.2,mb,32,134.6,,0.94,us,usp000hvx1,2014-11-07T01:43:57.455Z,"near the east coast of Honshu, Japan",earthquake,,20.8,,5,reviewed,us,us
2011-03-11T14:04:47.410Z,36.799,142.212,10,4.2,mb,25,135.3,,1.01,us,usp000hvx0,2014-11-07T01:43:57.452Z,"off the east coast of Honshu, Japan",earthquake,,,,1,reviewed,us,us
2011-03-11T14:00:38.590Z,36.123,140.761,51.3,5.5,mb,339,29.9,,1.01,us,usp000hvwz,2020-01-04T08:47:46.132Z,"near the east coast of Honshu, Japan",earthquake,,4.5,,203,reviewed,us,us
2011-03-11T13:58:50.170Z,36.641,141.757,42,4.9,mb,102,133.5,,0.93,us,usp000hvwy,2014-11-07T01:43:57.389Z,"near the east coast of Honshu, Japan",earthquake,,6.8,,36,reviewed,us,us
2011-03-11T13:56:01.600Z,37.217,142.144,47.6,5.1,mb,46,120.3,,0.84,us,usp000hvwx,2014-11-07T01:43:57.385Z,"off the east coast of Honshu, Japan",earthquake,,9,,3,reviewed,us,us
2011-03-11T13:55:28.870Z,37.995,142.895,47.4,5.2,mb,307,48.5,,1.12,us,usp000hvww,2014-11-07T01:43:57.364Z,"off the east coast of Honshu, Japan",earthquake,,5.6,,198,reviewed,us,us
2011-03-11T13:54:36.800Z,37.667,142.727,10.7,4,mb,18,136.2,,1.07,us,usp000hvwv,2014-11-07T01:43:57.362Z,"off the east coast of Honshu, Japan",earthquake,,39.8,,3,reviewed,us,us
2011-03-11T13:53:39.530Z,36.378,141.974,35,4.2,mb,15,135.8,,0.72,us,usp000hvwu,2014-11-07T01:43:57.361Z,"near the east coast of Honshu, Japan",earthquake,,,,1,reviewed,us,us
